Index,hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,parking_spaces,total_of_special_requests,y_pred,y_pred_proba,is_canceled,timestamp
1949,City Hotel,64,0,3,1,0.0,0,BB,BEL,Corporate,TA/TO,0,0,0,A,A,1,No Deposit,UNK,218.0,0,Transient-Party,130.0,0,0,0,0.12226507551534681,0,2016-05-16
1950,City Hotel,50,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,140.4,0,1,0,0.3708794444732115,0,2016-05-16
1951,City Hotel,63,0,3,1,0.0,0,BB,GBR,Offline TA/TO,GDS,0,0,0,A,A,0,No Deposit,195.0,UNK,0,Transient,136.0,0,0,0,0.11772723418797416,0,2016-05-16
1952,City Hotel,110,2,7,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,27.0,UNK,0,Transient,85.75,0,0,0,0.08964206258799333,0,2016-05-16
1953,Resort Hotel,132,2,7,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,58.2,0,0,0,0.0566723561629146,0,2016-05-16
1954,City Hotel,104,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,140.4,0,1,0,0.1997180791565589,0,2016-05-16
1955,City Hotel,64,0,3,1,0.0,0,BB,PRT,Corporate,TA/TO,0,0,0,A,A,1,No Deposit,UNK,218.0,0,Transient-Party,130.0,0,0,1,0.520370684870367,0,2016-05-16
1956,Resort Hotel,154,2,7,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,52.2,0,1,0,0.05027189537299024,0,2016-05-16
1957,Resort Hotel,154,2,7,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,58.2,1,1,0,0.007588137826240873,0,2016-05-16
1958,Resort Hotel,143,2,7,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,52.2,0,0,0,0.0566723561629146,0,2016-05-16
1959,Resort Hotel,104,2,7,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,UNK,0,Transient,61.2,0,0,0,0.07607654963056106,0,2016-05-16
1960,City Hotel,69,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,126.9,0,2,0,0.33613145148868123,0,2016-05-16
1961,City Hotel,94,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient-Party,132.6,0,1,1,0.7020361759911068,0,2016-05-16
1962,City Hotel,94,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient-Party,132.6,0,1,1,0.7020361759911068,0,2016-05-16
1963,City Hotel,69,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,126.9,0,1,0,0.33613145148868123,0,2016-05-16
1964,City Hotel,82,0,3,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,159.3,0,1,1,0.7373022753552932,0,2016-05-16
1965,City Hotel,98,0,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,126.9,0,0,0,0.20408506415680372,0,2016-05-16
1966,City Hotel,74,0,3,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,126.9,0,0,0,0.20408506415680372,0,2016-05-16
1967,City Hotel,29,0,3,1,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,138.0,UNK,0,Transient,90.0,0,0,0,0.01899943673174906,0,2016-05-16
1968,City Hotel,39,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,140.4,0,1,0,0.3708794444732115,0,2016-05-16
1969,City Hotel,104,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,UNK,0,Transient,135.9,1,1,0,0.033961614636409024,0,2016-05-16
1970,City Hotel,323,0,4,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,UNK,0,Transient-Party,112.0,0,1,0,0.14289319775982692,0,2016-05-16
1971,City Hotel,122,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient-Party,94.5,0,0,0,0.30962563870019955,0,2016-05-16
1972,City Hotel,124,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,F,1,No Deposit,9.0,UNK,0,Transient,105.3,0,2,0,0.22705821938196408,0,2016-05-16
1973,City Hotel,40,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,140.4,0,0,0,0.4008695225677664,0,2016-05-16
1974,City Hotel,40,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,140.4,0,0,0,0.4008695225677664,0,2016-05-16
1975,Resort Hotel,253,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,314.0,UNK,0,Transient,46.4,0,1,0,0.026514820804745143,0,2016-05-16
1976,City Hotel,122,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient-Party,94.5,0,0,0,0.30962563870019955,0,2016-05-16
1977,City Hotel,123,0,3,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,94.5,0,1,0,0.33613145148868123,0,2016-05-16
1978,Resort Hotel,224,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143.0,UNK,0,Contract,37.4,0,2,0,0.08666162892641835,0,2016-05-16
1979,Resort Hotel,224,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,143.0,UNK,0,Contract,37.4,0,2,0,0.08666162892641835,0,2016-05-16
1980,City Hotel,69,0,2,3,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,8.0,UNK,0,Transient,161.9,0,1,0,0.05782611767925057,0,2016-05-17
1981,Resort Hotel,0,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,72.0,0,0,1,0.6959499386390459,1,2016-05-17
1982,Resort Hotel,1,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,323.0,0,Transient,42.0,0,0,1,0.6333485079048362,0,2016-05-17
1983,Resort Hotel,191,2,5,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,46.98,0,1,0,0.04674297068896295,0,2016-05-17
1984,Resort Hotel,44,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,81.0,1,1,0,0.011732463523897233,0,2016-05-17
1985,City Hotel,57,0,2,1,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,111.6,0,1,0,0.11177458796238582,0,2016-05-17
1986,Resort Hotel,124,0,4,2,0.0,1,BB,IRL,Online TA,TA/TO,0,0,0,A,C,2,No Deposit,240.0,UNK,0,Transient,60.0,0,2,0,0.039670866738963466,0,2016-05-17
1987,Resort Hotel,90,0,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,I,0,No Deposit,314.0,UNK,0,Transient,0.0,0,0,0,0.4653895026914987,0,2016-05-17
1988,Resort Hotel,6,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,339.0,UNK,0,Transient,56.0,1,0,0,0.04392357755484338,0,2016-05-17
1989,City Hotel,9,0,2,0,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,B,B,0,No Deposit,9.0,UNK,0,Transient,119.5,0,0,0,0.36729887090754654,1,2016-05-17
1990,City Hotel,57,0,2,3,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,22.0,UNK,0,Transient,111.6,0,0,1,0.5467285881376465,1,2016-05-17
1991,City Hotel,37,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,179.0,0,Transient,89.0,0,0,1,0.66534121584671,1,2016-05-17
1992,Resort Hotel,1,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,339.0,UNK,0,Transient,64.0,0,0,1,0.7058042429569215,0,2016-05-17
1993,Resort Hotel,12,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,40.0,1,0,0,0.10676930496210359,0,2016-05-17
1994,Resort Hotel,12,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,40.0,0,0,1,0.8044438773799787,0,2016-05-17
1995,Resort Hotel,2,0,1,1,0.0,0,BB,PRT,Corporate,Direct,0,0,0,A,A,0,No Deposit,UNK,92.0,0,Transient,42.0,0,0,1,0.6333485079048362,0,2016-05-17
1996,Resort Hotel,8,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,70.0,0,1,1,0.6282026058566264,0,2016-05-17
1997,City Hotel,148,0,4,2,1.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,UNK,0,Transient,108.19,0,2,0,0.11985846579681744,0,2016-05-17
1998,City Hotel,6,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,D,0,No Deposit,UNK,219.0,0,Transient,98.0,0,0,1,0.71053169463049,0,2016-05-17
1999,City Hotel,7,2,4,1,2.0,0,BB,BRA,Direct,Direct,0,0,0,G,G,0,No Deposit,14.0,UNK,0,Transient,218.45,0,0,0,0.4753792765830312,0,2016-05-17
2000,City Hotel,113,1,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,132.77,0,2,0,0.2854158745954588,0,2016-05-17
2001,City Hotel,14,0,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12.0,UNK,0,Transient-Party,62.0,0,0,0,0.4918017632702133,0,2016-05-17
2002,City Hotel,14,0,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,12.0,UNK,0,Transient-Party,62.0,0,0,0,0.4918017632702133,0,2016-05-17
2003,City Hotel,113,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9.0,UNK,0,Transient-Party,136.0,0,1,0,0.14296879078210797,0,2016-05-17
2004,City Hotel,14,0,4,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,12.0,UNK,0,Transient-Party,72.0,0,1,0,0.09613084594224311,0,2016-05-17
2005,City Hotel,14,0,4,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,12.0,UNK,0,Transient-Party,62.0,0,0,0,0.4918017632702133,0,2016-05-17
2006,City Hotel,145,0,4,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,UNK,0,Transient,80.75,0,0,0,0.07160692884084556,0,2016-05-17
2007,City Hotel,14,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,12.0,UNK,0,Transient-Party,72.0,0,1,0,0.14403814737027185,0,2016-05-17
2008,City Hotel,14,0,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,12.0,UNK,0,Transient-Party,72.0,0,1,0,0.1372009288248704,0,2016-05-17
2009,City Hotel,14,0,4,1,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,12.0,UNK,0,Transient-Party,0.0,0,0,0,0.1603609074734759,0,2016-05-17
2010,Resort Hotel,18,0,0,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,I,0,No Deposit,240.0,UNK,0,Transient,0.0,0,0,1,0.5703691760131806,0,2016-05-17
2011,Resort Hotel,13,0,4,2,0.0,1,BB,IND,Online TA,TA/TO,0,0,0,D,E,2,No Deposit,240.0,UNK,0,Transient,94.0,0,1,0,0.2609909581344573,0,2016-05-17
2012,Resort Hotel,4,0,3,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,240.0,UNK,0,Transient,119.0,0,0,0,0.06816066236970388,0,2016-05-17
2013,City Hotel,1,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,0,A,A,0,No Deposit,UNK,40.0,0,Transient,67.0,1,0,0,0.12054676323577403,0,2016-05-17
2014,City Hotel,83,0,2,1,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,11.0,UNK,0,Transient,83.59,0,0,0,0.01097735970934104,0,2016-05-17
2015,City Hotel,83,0,2,1,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,11.0,UNK,0,Transient,83.59,0,0,0,0.01097735970934104,0,2016-05-17
2016,Resort Hotel,77,2,5,2,0.0,0,BB,IRL,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,UNK,0,Transient,66.51,0,0,0,0.07133176548299773,0,2016-05-17
2017,Resort Hotel,132,2,5,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,71.7,1,1,0,0.00806083580117091,0,2016-05-17
2018,City Hotel,43,0,1,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,149.4,0,1,0,0.31742791431075756,0,2016-05-17
2019,City Hotel,32,0,2,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,125.1,1,1,0,0.024887176398344243,0,2016-05-17
2020,Resort Hotel,68,2,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,314.0,UNK,0,Transient,74.4,1,0,0,0.007356642678169491,0,2016-05-17
2021,Resort Hotel,119,2,5,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,36.0,UNK,0,Transient,41.75,0,0,0,0.0264677077851938,0,2016-05-17
2022,Resort Hotel,32,2,5,2,0.0,0,BB,CHE,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,UNK,0,Transient,121.0,1,1,0,0.01732339032222059,0,2016-05-17
2023,City Hotel,1,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,G,0,No Deposit,157.0,UNK,0,Transient,117.8,0,0,1,0.6453014752357643,0,2016-05-17
2024,City Hotel,53,0,1,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,7.0,UNK,0,Transient,89.4,0,2,0,0.07836163348690871,0,2016-05-17
2025,City Hotel,53,0,1,2,0.0,0,SC,IND,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,7.0,UNK,0,Transient,89.4,0,2,0,0.3187086494079687,0,2016-05-17
2026,City Hotel,0,0,1,1,0.0,0,BB,CZE,Corporate,Direct,0,0,0,A,D,1,No Deposit,UNK,38.0,0,Transient-Party,140.0,0,0,0,0.28094249553419753,0,2016-05-17
2027,City Hotel,57,0,2,1,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,111.6,0,2,0,0.11177458796238582,0,2016-05-17
2028,City Hotel,54,0,2,2,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,UNK,0,Transient,143.1,0,2,0,0.2351720441508452,0,2016-05-17
2029,City Hotel,44,0,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,140.4,0,1,0,0.2351720441508452,0,2016-05-17
2030,Resort Hotel,116,2,5,2,0.0,1,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,177.0,UNK,0,Transient-Party,75.6,0,1,0,0.03028008889495122,0,2016-05-17
2031,Resort Hotel,116,2,5,2,1.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,177.0,UNK,0,Transient-Party,95.93,0,1,0,0.04707966313933576,0,2016-05-17
2032,City Hotel,7,0,1,1,0.0,0,SC,GBR,Offline TA/TO,GDS,0,0,0,E,E,0,No Deposit,195.0,UNK,0,Transient,169.0,0,0,0,0.15092063474062545,1,2016-05-17
2033,Resort Hotel,133,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,52.2,0,1,0,0.07680656488684591,0,2016-05-17
2034,City Hotel,0,0,1,1,0.0,0,BB,PRT,Corporate,Direct,0,0,0,A,E,2,No Deposit,UNK,38.0,0,Transient-Party,163.18,0,0,1,0.7497284146361345,1,2016-05-17
2035,City Hotel,19,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,UNK,UNK,0,Transient,152.0,0,0,0,0.27735513351004254,0,2016-05-17
2036,City Hotel,1,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,UNK,UNK,0,Transient,120.0,0,0,1,0.6413468570336177,1,2016-05-17
2037,Resort Hotel,106,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,95.0,UNK,0,Transient,41.4,0,0,0,0.01570512541476039,0,2016-05-17
2038,City Hotel,141,0,2,3,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,6.0,UNK,0,Transient,115.61,0,1,0,0.04960299849647103,0,2016-05-17
2039,Resort Hotel,71,2,5,2,1.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,314.0,UNK,0,Transient,78.0,0,0,0,0.04774475535845882,0,2016-05-17
2040,City Hotel,73,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,135.9,1,1,0,0.032096294281644615,0,2016-05-17
2041,City Hotel,27,0,1,2,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,156.0,0,0,0,0.43854411642750185,0,2016-05-17
2042,City Hotel,116,0,1,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,F,0,No Deposit,9.0,UNK,0,Transient,105.3,0,1,0,0.43059094953038174,0,2016-05-17
2043,City Hotel,92,0,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,UNK,0,Transient,116.1,0,0,0,0.1317289883907143,0,2016-05-17
2044,City Hotel,7,0,1,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,UNK,UNK,0,Transient,150.45,0,0,0,0.3283276270788285,0,2016-05-17
2045,City Hotel,7,0,1,1,0.0,0,BB,ESP,Direct,Direct,0,0,0,E,E,0,No Deposit,UNK,UNK,0,Transient,150.45,0,0,0,0.2916111522095663,0,2016-05-17
2046,Resort Hotel,113,2,6,2,0.0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,171.0,UNK,0,Transient,41.4,0,0,0,0.040125251475790116,0,2016-05-17
2047,City Hotel,10,0,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,B,B,1,No Deposit,9.0,UNK,0,Transient,119.5,0,0,0,0.25671896373279834,1,2016-05-17
2048,Resort Hotel,2,0,4,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,70.0,0,1,0,0.16027910175473983,0,2016-05-17
2049,Resort Hotel,37,2,7,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,92.0,0,1,0,0.061962925760089986,0,2016-05-17
2050,Resort Hotel,83,1,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,F,1,No Deposit,240.0,UNK,0,Transient,95.6,1,1,0,0.007142446823062043,0,2016-05-17
2051,Resort Hotel,93,2,7,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240.0,UNK,0,Transient,90.0,0,3,0,0.044838627353820826,0,2016-05-17
2052,Resort Hotel,144,4,9,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,F,F,1,No Deposit,250.0,UNK,0,Transient,79.05,0,0,0,0.08254513918422321,0,2016-05-17
2053,City Hotel,9,0,1,1,0.0,0,SC,PRT,Online TA,TA/TO,1,0,1,A,A,0,No Deposit,8.0,UNK,0,Transient,124.0,0,1,1,0.7767312138595547,0,2016-05-17
2054,City Hotel,15,0,1,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,1,A,F,0,No Deposit,86.0,UNK,0,Transient,112.8,0,0,1,0.6663808593269207,0,2016-05-17
2055,Resort Hotel,5,0,1,1,0.0,0,BB,PRI,Corporate,Corporate,1,0,1,A,A,0,No Deposit,UNK,154.0,0,Transient,39.0,0,0,0,0.08687767758164627,0,2016-05-17
2056,Resort Hotel,86,0,4,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,75.0,UNK,0,Transient,72.9,0,0,0,0.04891134724039972,0,2016-05-17
2057,City Hotel,6,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,2,5,A,A,0,No Deposit,UNK,40.0,0,Transient,65.0,0,0,1,0.6264834961134421,1,2016-05-17
2058,Resort Hotel,89,2,7,2,0.0,0,HB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,UNK,UNK,0,Transient,106.7,0,1,0,0.22738892842553293,0,2016-05-17
2059,City Hotel,27,0,1,2,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,156.0,0,0,0,0.43854411642750185,0,2016-05-17
2060,City Hotel,148,0,4,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,UNK,0,Transient,86.43,0,1,0,0.11985846579681744,0,2016-05-17
2061,City Hotel,1,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,110.0,0,0,1,0.7333907050093748,0,2016-05-17
2062,Resort Hotel,76,1,4,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,240.0,UNK,0,Transient,179.0,1,0,0,0.00866048920643496,0,2016-05-17
2063,City Hotel,1,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,120.0,0,0,0,0.3586402080525834,0,2016-05-17
2064,Resort Hotel,36,1,4,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,UNK,0,Transient,89.0,1,1,0,0.00918051946840576,0,2016-05-17
2065,City Hotel,27,0,1,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,UNK,0,Transient,120.12,0,1,0,0.046007035899947445,0,2016-05-17
2066,Resort Hotel,84,2,5,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,63.0,0,1,0,0.048460938357186935,0,2016-05-17
2067,Resort Hotel,66,2,5,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,241.0,UNK,0,Transient,70.92,0,0,0,0.08560352414842069,0,2016-05-17
2068,City Hotel,30,0,2,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,UNK,0,Transient,129.2,0,1,0,0.13467698984534746,0,2016-05-17
2069,City Hotel,9,0,1,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,8.0,UNK,0,Transient,129.0,0,0,1,0.8266308470542083,0,2016-05-17
2070,City Hotel,0,0,1,2,0.0,0,SC,PRT,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,157.0,UNK,0,Transient,103.2,0,0,1,0.6453014752357643,0,2016-05-17
2071,City Hotel,1,0,1,2,0.0,0,BB,ITA,Direct,Direct,0,0,0,A,F,0,No Deposit,UNK,UNK,0,Transient,120.0,0,0,0,0.41689616320937606,0,2016-05-17
2072,City Hotel,23,0,1,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,G,0,No Deposit,7.0,UNK,0,Transient,120.12,0,1,0,0.04855548357878782,0,2016-05-17
2073,City Hotel,26,0,1,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,UNK,0,Transient,120.12,0,1,0,0.046007035899947445,0,2016-05-17
2074,City Hotel,189,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,UNK,0,Transient-Party,65.0,0,0,0,0.46514271781868205,1,2016-05-18
2075,City Hotel,146,0,3,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,121.55,0,1,0,0.17593343743279918,0,2016-05-18
2076,City Hotel,189,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,UNK,0,Transient-Party,65.0,0,0,0,0.46514271781868205,1,2016-05-18
2077,City Hotel,189,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,UNK,0,Transient-Party,65.0,0,0,0,0.46514271781868205,1,2016-05-18
2078,City Hotel,189,0,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,1.0,UNK,0,Transient-Party,65.0,0,0,0,0.46514271781868205,1,2016-05-18
2079,City Hotel,166,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,105.28,0,1,0,0.10500713880325538,0,2016-05-18
2080,City Hotel,2,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,UNK,UNK,0,Transient,100.0,0,0,1,0.7313669533117629,1,2016-05-18
2081,City Hotel,3,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,11,A,A,0,No Deposit,94.0,UNK,0,Transient-Party,45.0,0,2,1,0.7387306948188642,0,2016-05-18
2082,City Hotel,2,0,2,1,0.0,0,BB,PRT,Aviation,Corporate,0,0,0,D,D,0,No Deposit,UNK,153.0,0,Transient,110.0,0,0,1,0.712258077128053,1,2016-05-18
