Index,hotel,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,parking_spaces,total_of_special_requests,y_pred,y_pred_proba,timestamp
21371,City Hotel,0,1,1,2,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,UNK,40.0,0,Transient,75.0,0,0,1,0.6895752336287978,2016-11-06
21372,Resort Hotel,0,1,0,2,0.0,0,BB,MAR,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,76.0,1,0,0,0.025757778208958606,2016-11-06
21373,Resort Hotel,0,1,0,2,0.0,0,BB,NLD,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,70.0,0,0,0,0.25042893975658975,2016-11-06
21374,Resort Hotel,0,1,0,1,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,41.0,1,0,0,0.034238198552937894,2016-11-06
21375,Resort Hotel,0,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,35.0,0,1,1,0.6600652275747373,2016-11-06
21376,Resort Hotel,3,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,70.0,0,2,1,0.6356911602528937,2016-11-06
21377,Resort Hotel,7,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,394.0,0,Transient-Party,51.0,1,0,0,0.029831062504039788,2016-11-06
21378,Resort Hotel,10,1,2,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,146.0,UNK,0,Transient,30.0,0,0,1,0.598668565330548,2016-11-06
21379,Resort Hotel,28,1,4,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,196.0,UNK,0,Transient,64.8,0,0,0,0.05676994360685702,2016-11-06
21380,Resort Hotel,62,1,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,79.8,1,2,0,0.03592871178919333,2016-11-06
21381,Resort Hotel,17,1,5,2,0.0,0,BB,ROU,Direct,Direct,0,0,0,E,F,1,No Deposit,250.0,UNK,0,Transient,74.17,0,2,0,0.0645088099723117,2016-11-06
21382,Resort Hotel,13,1,4,2,0.0,0,BB,USA,Offline TA/TO,TA/TO,0,0,0,D,E,1,No Deposit,6.0,UNK,0,Transient,37.0,0,0,0,0.11904029557822428,2016-11-06
21383,Resort Hotel,12,1,5,2,1.0,0,Undefined,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,250.0,UNK,0,Transient,175.0,0,0,1,0.6060259273699221,2016-11-06
21384,Resort Hotel,42,1,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,UNK,0,Transient,35.0,1,1,0,0.012319070327039501,2016-11-06
21385,Resort Hotel,0,1,1,2,0.0,0,BB,PRT,Direct,Direct,1,0,2,D,D,0,No Deposit,UNK,UNK,0,Transient,78.0,0,0,1,0.6359288960140225,2016-11-06
21386,Resort Hotel,16,2,5,2,0.0,0,Undefined,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,1,No Deposit,464.0,UNK,0,Transient,67.71,0,0,0,0.06475261489010739,2016-11-06
21387,Resort Hotel,7,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,394.0,0,Transient-Party,45.0,0,0,1,0.5932286821274791,2016-11-06
21388,Resort Hotel,48,1,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,UNK,0,Transient,29.0,0,0,0,0.105326732411628,2016-11-06
21389,Resort Hotel,180,1,4,2,0.0,0,FB,PRT,Offline TA/TO,Direct,1,0,1,A,A,0,No Deposit,6.0,UNK,0,Transient,72.0,0,0,1,0.5912934613149918,2016-11-06
21390,Resort Hotel,36,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,39.51,0,1,0,0.11925322870999061,2016-11-06
21391,Resort Hotel,263,1,4,1,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,241.0,UNK,0,Transient,30.03,0,1,0,0.012150339119856234,2016-11-06
21392,City Hotel,5,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,4,A,D,0,No Deposit,UNK,40.0,0,Transient,67.0,1,1,0,0.03338314994918261,2016-11-06
21393,Resort Hotel,0,1,1,1,0.0,0,BB,UNK,Direct,Direct,0,0,0,E,E,0,No Deposit,UNK,UNK,0,Transient,72.0,1,1,0,0.02009304732869075,2016-11-06
21394,Resort Hotel,60,1,3,2,0.0,0,HB,GBR,Direct,Direct,0,0,0,E,E,1,No Deposit,250.0,UNK,0,Transient,80.22,0,1,0,0.084609720840687,2016-11-06
21395,Resort Hotel,4,1,3,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,146.0,UNK,0,Transient,44.0,0,0,1,0.5849998735609052,2016-11-06
21396,Resort Hotel,6,1,2,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,68.33,0,2,0,0.25888284395794675,2016-11-06
21397,Resort Hotel,7,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,60.0,0,2,0,0.07356161831383426,2016-11-06
21398,Resort Hotel,25,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,1,No Deposit,40.0,UNK,0,Transient,60.65,0,0,0,0.034043341976404386,2016-11-06
21399,Resort Hotel,27,1,0,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,360.0,UNK,0,Transient,53.46,0,0,0,0.10216032761741693,2016-11-06
21400,Resort Hotel,230,1,5,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,C,2,No Deposit,240.0,UNK,0,Transient,64.9,1,3,0,0.00763848420506448,2016-11-06
21401,Resort Hotel,5,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,64.5,1,0,0,0.0435426308247644,2016-11-06
21402,City Hotel,68,1,3,1,0.0,0,BB,USA,Online TA,GDS,0,0,0,E,E,2,No Deposit,195.0,UNK,0,Transient,220.0,0,2,0,0.11120387083069062,2016-11-06
21403,Resort Hotel,21,0,3,1,0.0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,2,No Deposit,146.0,UNK,0,Transient,33.0,1,0,0,0.028342496300899706,2016-11-07
21404,City Hotel,15,0,1,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,142.64,0,1,0,0.10869132018814007,2016-11-07
21405,Resort Hotel,20,0,3,1,0.0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,C,2,No Deposit,146.0,UNK,0,Transient,27.0,0,0,0,0.439402168736742,2016-11-07
21406,Resort Hotel,21,0,3,1,0.0,0,BB,PRT,Offline TA/TO,Corporate,0,0,0,A,A,1,No Deposit,146.0,UNK,0,Transient,33.0,1,0,0,0.028342496300899706,2016-11-07
21407,Resort Hotel,65,0,3,2,0.0,0,HB,BRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240.0,UNK,0,Transient,79.8,0,1,0,0.18788028033052198,2016-11-07
21408,City Hotel,5,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,224.0,1,3,0,0.06544564274292,2016-11-07
21409,Resort Hotel,104,2,5,2,0.0,1,BB,POL,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,UNK,0,Transient,37.8,0,2,0,0.039670866738963466,2016-11-07
21410,City Hotel,4,0,3,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,10,A,A,0,No Deposit,UNK,40.0,0,Transient,65.0,0,1,1,0.6434579131455629,2016-11-07
21411,City Hotel,0,0,0,1,0.0,0,BB,PRT,Online TA,GDS,1,0,0,E,E,0,No Deposit,195.0,UNK,0,Transient,0.0,0,2,1,0.6100228960711266,2016-11-07
21412,City Hotel,18,0,1,2,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,1,No Deposit,UNK,40.0,0,Transient,75.0,0,3,1,0.5751827985927935,2016-11-07
21413,Resort Hotel,43,0,4,2,0.0,0,BB,LVA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,46.8,0,2,0,0.10139363527212335,2016-11-07
21414,Resort Hotel,1,0,2,1,0.0,0,BB,UNK,Corporate,Corporate,0,0,5,A,C,0,No Deposit,UNK,103.0,0,Transient,30.0,0,0,0,0.41454970806650887,2016-11-07
21415,Resort Hotel,3,0,4,2,0.0,0,HB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,105.0,0,1,0,0.07064848682314757,2016-11-07
21416,City Hotel,13,0,1,1,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,86.0,UNK,0,Transient,140.0,0,0,0,0.10742385867920606,2016-11-07
21417,City Hotel,106,0,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,171.9,0,1,0,0.20891638342092272,2016-11-07
21418,Resort Hotel,50,2,5,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,240.0,UNK,0,Transient,46.8,0,4,0,0.04589038376638511,2016-11-07
21419,Resort Hotel,28,0,3,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,41.4,0,1,0,0.1141114879329627,2016-11-07
21420,Resort Hotel,26,0,3,1,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,41.4,0,1,0,0.38630161288841613,2016-11-07
21421,Resort Hotel,150,0,3,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,37.8,0,2,0,0.13211118665288493,2016-11-07
21422,Resort Hotel,43,0,4,2,0.0,0,BB,LVA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient-Party,46.8,0,2,0,0.07623039682239956,2016-11-07
21423,Resort Hotel,78,0,2,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,54.8,1,1,0,0.01410323086609466,2016-11-07
21424,City Hotel,15,0,3,1,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,130.9,0,1,0,0.04855548357878782,2016-11-07
21425,Resort Hotel,4,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,468.0,UNK,0,Transient,60.0,0,0,1,0.5852941886700296,2016-11-07
21426,City Hotel,43,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,UNK,0,Transient,75.0,0,0,0,0.11378280887820494,2016-11-07
21427,City Hotel,21,2,7,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,UNK,0,Transient,107.64,0,1,0,0.22244001123440493,2016-11-07
21428,Resort Hotel,39,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,46.8,0,1,0,0.11343658829583163,2016-11-07
21429,City Hotel,0,0,0,1,0.0,0,BB,PRT,Aviation,Corporate,1,0,0,A,D,1,No Deposit,UNK,153.0,0,Transient,0.0,0,0,1,0.5595931802124499,2016-11-07
21430,City Hotel,6,0,1,1,0.0,0,BB,FRA,Corporate,Corporate,1,0,2,D,D,0,No Deposit,UNK,227.0,0,Transient,94.0,0,0,0,0.29020585552667977,2016-11-07
21431,Resort Hotel,39,2,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,46.8,0,2,0,0.11343658829583163,2016-11-07
21432,City Hotel,6,0,1,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,D,D,0,No Deposit,UNK,227.0,0,Transient,94.0,0,0,0,0.3205859672965557,2016-11-07
21433,City Hotel,6,0,1,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,D,D,0,No Deposit,UNK,227.0,0,Transient,94.0,0,0,0,0.3205859672965557,2016-11-07
21434,City Hotel,4,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,D,D,0,No Deposit,UNK,219.0,0,Transient,94.0,0,0,1,0.7524510908548351,2016-11-07
21435,Resort Hotel,43,0,4,2,0.0,0,BB,LVA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient-Party,46.8,0,2,0,0.07623039682239956,2016-11-07
21436,City Hotel,20,0,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,185.0,0,1,0,0.38417654614140584,2016-11-07
21437,Resort Hotel,20,0,4,2,0.0,0,BB,POL,Direct,Direct,0,0,0,E,E,1,No Deposit,250.0,UNK,0,Transient,78.25,1,2,0,0.007064580677550472,2016-11-07
21438,City Hotel,36,0,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,142.45,0,1,0,0.10029861897347793,2016-11-07
21439,City Hotel,13,0,2,1,0.0,0,BB,GBR,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,170.0,0,0,0,0.3253663066025597,2016-11-07
21440,Resort Hotel,69,0,5,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,UNK,0,Transient,82.8,0,2,0,0.09359336003484271,2016-11-07
21441,Resort Hotel,12,0,4,2,2.0,0,BB,POL,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,UNK,0,Transient-Party,106.0,0,1,0,0.0450066716465102,2016-11-07
21442,City Hotel,111,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85.0,UNK,0,Transient,59.5,0,0,1,0.698501210630448,2016-11-07
21443,Resort Hotel,40,0,4,2,0.0,0,BB,MLT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,52.8,1,1,0,0.012666238239739835,2016-11-07
21444,Resort Hotel,40,0,4,1,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,37.8,0,1,0,0.1141114879329627,2016-11-07
21445,Resort Hotel,12,0,4,1,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,240.0,UNK,0,Transient-Party,55.0,1,1,0,0.006270273650673342,2016-11-07
21446,Resort Hotel,26,0,4,1,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,D,E,1,No Deposit,240.0,UNK,0,Transient,53.2,0,1,0,0.2791202274973722,2016-11-07
21447,City Hotel,61,0,2,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,UNK,0,Transient,179.38,0,0,0,0.1968617258486712,2016-11-07
21448,Resort Hotel,40,0,4,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,UNK,0,Transient,46.8,0,1,0,0.10851473930158405,2016-11-07
21449,Resort Hotel,0,0,1,1,0.0,0,BB,UNK,Direct,Direct,0,0,0,A,G,0,No Deposit,UNK,UNK,0,Transient,41.0,1,0,0,0.02246152245344177,2016-11-07
21450,Resort Hotel,18,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,9,A,C,0,No Deposit,270.0,UNK,0,Transient,30.0,0,0,0,0.46443822927304623,2016-11-07
21451,Resort Hotel,12,0,4,1,0.0,0,BB,LVA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,UNK,0,Transient,38.11,0,1,0,0.09804474325129464,2016-11-07
21452,Resort Hotel,65,0,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,37.8,0,1,0,0.06596382557414132,2016-11-07
21453,Resort Hotel,92,0,4,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient-Party,37.8,0,0,0,0.036352787151258455,2016-11-07
21454,City Hotel,13,0,2,1,0.0,0,BB,GBR,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,161.0,0,0,0,0.3253663066025597,2016-11-07
21455,City Hotel,15,0,2,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,UNK,0,Transient,190.0,0,0,0,0.10008293288715124,2016-11-07
21456,Resort Hotel,92,0,4,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient-Party,37.8,0,0,0,0.036352787151258455,2016-11-07
21457,Resort Hotel,0,0,3,2,0.0,0,BB,PRT,Direct,Direct,1,0,2,A,A,0,No Deposit,UNK,UNK,0,Transient,47.0,0,0,1,0.640244905313558,2016-11-07
21458,Resort Hotel,31,0,4,1,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,37.8,0,2,0,0.15793202978161655,2016-11-07
21459,Resort Hotel,92,0,4,3,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240.0,UNK,0,Transient-Party,60.3,0,0,0,0.028264335385014227,2016-11-07
21460,City Hotel,15,0,2,1,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,2,No Deposit,14.0,UNK,0,Transient,190.0,0,1,0,0.08924359030412488,2016-11-07
21461,Resort Hotel,92,1,5,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,37.8,0,1,0,0.04674297068896295,2016-11-07
21462,City Hotel,14,0,2,1,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,134.75,0,1,0,0.0884597077368853,2016-11-07
21463,City Hotel,61,0,2,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,UNK,0,Transient,205.0,0,1,0,0.1776095405002207,2016-11-07
21464,City Hotel,1,0,1,1,0.0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,362.0,0,Transient,161.88,0,0,0,0.30473527901919856,2016-11-07
21465,City Hotel,28,1,5,1,0.0,0,BB,USA,Direct,Direct,0,0,0,D,D,0,No Deposit,14.0,UNK,0,Transient,147.15,0,0,0,0.32839982832577097,2016-11-07
21466,City Hotel,7,0,4,2,0.0,0,SC,UKR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,106.36,0,1,0,0.08391591714768082,2016-11-07
21467,Resort Hotel,6,0,1,2,0.0,0,BB,AUT,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,251.0,UNK,0,Transient-Party,42.0,0,1,0,0.04029778284187673,2016-11-07
21468,Resort Hotel,1,0,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,UNK,0,Transient,96.0,1,1,0,0.05497145454895083,2016-11-07
21469,City Hotel,6,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,UNK,40.0,0,Transient,74.0,1,1,0,0.0352581721835415,2016-11-07
21470,City Hotel,1,0,4,2,0.0,0,SC,AUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,159.38,0,2,0,0.2770637116207523,2016-11-07
21471,Resort Hotel,6,0,1,2,0.0,0,BB,CZE,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,251.0,UNK,0,Transient-Party,42.0,0,1,0,0.045770178139182716,2016-11-07
21472,City Hotel,4,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,5,D,D,0,No Deposit,UNK,219.0,0,Transient,94.0,0,1,1,0.6838161641888093,2016-11-07
21473,City Hotel,71,1,5,2,1.0,0,BB,USA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,7.0,UNK,0,Transient,155.49,0,1,0,0.1310998858648174,2016-11-07
21474,City Hotel,11,0,4,1,0.0,0,BB,TWN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,UNK,0,Transient,163.63,0,1,0,0.12548301668304515,2016-11-07
21475,Resort Hotel,1,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,180.0,UNK,0,Transient,30.0,0,0,1,0.5930871789032911,2016-11-07
21476,Resort Hotel,0,0,1,1,0.0,0,BB,ESP,Direct,Direct,0,0,0,A,D,0,No Deposit,UNK,UNK,0,Transient,35.0,0,0,0,0.29743011075729203,2016-11-07
21477,City Hotel,5,0,5,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,UNK,0,Transient,134.3,0,1,0,0.10220535685986436,2016-11-07
21478,City Hotel,64,1,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,UNK,0,Transient,138.24,0,0,0,0.4008695225677664,2016-11-08
21479,City Hotel,39,1,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,159.0,UNK,0,Transient,140.08,0,0,0,0.11710396562693111,2016-11-08
21480,Resort Hotel,48,0,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,4,A,A,2,No Deposit,168.0,UNK,0,Group,30.0,0,0,0,0.3760136950206402,2016-11-08
21481,City Hotel,9,0,3,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,155.0,0,1,0,0.2177487463741281,2016-11-08
21482,Resort Hotel,50,1,4,2,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,1,No Deposit,6.0,UNK,0,Transient,52.4,0,0,0,0.06691186069659892,2016-11-08
21483,Resort Hotel,44,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,UNK,0,Transient,29.0,0,0,0,0.105326732411628,2016-11-08
21484,Resort Hotel,2,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,1,8,A,H,0,No Deposit,UNK,81.0,0,Transient,33.0,1,2,0,0.030002330999002947,2016-11-08
21485,Resort Hotel,32,1,4,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,37.8,0,1,0,0.11925322870999061,2016-11-08
21486,City Hotel,0,0,0,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,0,A,A,0,No Deposit,85.0,UNK,0,Transient,0.0,0,0,1,0.8027062230706312,2016-11-08
21487,City Hotel,74,0,3,1,0.0,0,SC,JPN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,133.8,0,2,0,0.18428856221761872,2016-11-08
21488,Resort Hotel,152,1,4,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,UNK,0,Transient,52.8,1,0,0,0.010929748103197783,2016-11-08
21489,City Hotel,6,0,1,2,0.0,0,BB,JPN,Corporate,Corporate,0,0,0,A,A,0,No Deposit,UNK,358.0,0,Transient,179.38,0,0,0,0.18605419601143441,2016-11-08
21490,City Hotel,12,0,4,1,0.0,0,SC,CHN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,UNK,0,Transient,120.06,0,1,1,0.5541797661228237,2016-11-08
21491,Resort Hotel,2,0,1,1,0.0,0,BB,PRT,Corporate,Direct,0,0,3,A,G,0,No Deposit,UNK,UNK,0,Transient,35.0,0,1,1,0.6105975843450802,2016-11-08
21492,Resort Hotel,1,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,2,6,A,H,0,No Deposit,UNK,135.0,0,Transient,30.0,1,2,0,0.030002330999002947,2016-11-08
21493,City Hotel,3,0,4,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,UNK,0,Transient,246.25,0,1,0,0.3858462449621803,2016-11-08
21494,Resort Hotel,1,0,2,1,0.0,0,BB,UNK,Corporate,Corporate,0,0,1,A,A,0,No Deposit,UNK,154.0,0,Transient,27.0,0,0,0,0.1734662703656223,2016-11-08
21495,Resort Hotel,50,1,4,1,0.0,0,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,6.0,UNK,0,Transient,46.7,1,0,0,0.014735819008190194,2016-11-08
21496,City Hotel,49,0,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,UNK,0,Transient,75.0,0,0,0,0.11378280887820494,2016-11-08
21497,City Hotel,72,0,2,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,UNK,0,Transient,175.5,0,2,0,0.43676662230667657,2016-11-08
21498,Resort Hotel,20,1,4,2,0.0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,6.0,UNK,0,Transient,43.0,1,0,0,0.0107302092195047,2016-11-08
21499,City Hotel,6,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,5,D,D,0,No Deposit,UNK,219.0,0,Transient,94.0,0,1,1,0.6838161641888093,2016-11-08
21500,City Hotel,7,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,A,0,No Deposit,UNK,40.0,0,Transient,67.0,1,1,0,0.0352581721835415,2016-11-08
21501,Resort Hotel,49,0,3,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6.0,UNK,0,Transient,35.0,1,1,0,0.0591085898933122,2016-11-08
21502,Resort Hotel,1,0,1,1,0.0,0,BB,PRT,Complementary,Corporate,1,1,5,A,E,0,No Deposit,UNK,281.0,0,Transient,0.0,1,3,0,0.027154267287913602,2016-11-08
21503,Resort Hotel,44,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,UNK,0,Transient,37.8,0,1,0,0.11925322870999061,2016-11-08
21504,City Hotel,2,0,1,1,0.0,0,BB,DEU,Direct,Direct,0,0,0,A,A,0,No Deposit,UNK,UNK,0,Transient,175.0,0,0,0,0.255478256910468,2016-11-08
21505,Resort Hotel,2,0,1,1,0.0,0,BB,UNK,Corporate,Corporate,0,0,22,A,C,0,No Deposit,UNK,204.0,0,Transient,35.0,0,2,0,0.1891066374836191,2016-11-08
21506,Resort Hotel,2,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,4,2,A,D,0,No Deposit,UNK,331.0,0,Transient,35.0,0,0,1,0.7781354457805684,2016-11-08
21507,Resort Hotel,167,1,4,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,UNK,0,Transient,87.0,0,1,0,0.08240986357661285,2016-11-08
